start,end,rq_time,rq_type,subnetwork,request_id,is_multimodal,modal_state,transfer_station_ids,max_transfers
14,226,12990,inter,left,160,True,3,A;B,1
89,157,8610,inter,left,161,True,3,A;B,1
28,202,12150,inter,left,162,True,3,A;B,1
5,161,10320,inter,left,163,True,3,A;B,1
23,166,8730,inter,left,164,True,3,A;B,1
75,122,14160,inter,left,165,True,3,A;B,1
15,150,6930,inter,left,166,True,3,A;B,1
84,216,10740,inter,left,167,True,3,A;B,1
34,210,6360,inter,left,168,True,3,A;B,1
83,215,8130,inter,left,169,True,3,A;B,1
18,235,12360,inter,left,170,True,3,A;B,1
75,124,9300,inter,left,171,True,3,A;B,1
28,122,6390,inter,left,172,True,3,A;B,1
81,194,8970,inter,left,173,True,3,A;B,1
75,196,12150,inter,left,174,True,3,A;B,1
28,226,10050,inter,left,175,True,3,A;B,1
93,153,4590,inter,left,176,True,3,A;B,1
82,196,12540,inter,left,177,True,3,A;B,1
22,235,4380,inter,left,178,True,3,A;B,1
82,211,6450,inter,left,179,True,3,A;B,1
67,141,5310,inter,left,180,True,3,A;B,1
43,182,10560,inter,left,181,True,3,A;B,1
15,182,12510,inter,left,182,True,3,A;B,1
92,222,8250,inter,left,183,True,3,A;B,1
99,127,7170,inter,left,184,True,3,A;B,1
88,189,8580,inter,left,185,True,3,A;B,1
74,132,12660,inter,left,186,True,3,A;B,1
105,125,10530,inter,left,187,True,3,A;B,1
63,235,8010,inter,left,188,True,3,A;B,1
38,205,9150,inter,left,189,True,3,A;B,1
21,191,5490,inter,left,190,True,3,A;B,1
67,131,12840,inter,left,191,True,3,A;B,1
70,124,7170,inter,left,192,True,3,A;B,1
79,173,8850,inter,left,193,True,3,A;B,1
95,201,4380,inter,left,194,True,3,A;B,1
56,213,12300,inter,left,195,True,3,A;B,1
76,148,6900,inter,left,196,True,3,A;B,1
15,134,11460,inter,left,197,True,3,A;B,1
59,236,11100,inter,left,198,True,3,A;B,1
73,133,7650,inter,left,199,True,3,A;B,1
15,162,5610,inter,left,200,True,3,A;B,1
105,200,5040,inter,left,201,True,3,A;B,1
12,121,7290,inter,left,202,True,3,A;B,1
106,217,14310,inter,left,203,True,3,A;B,1
38,187,13770,inter,left,204,True,3,A;B,1
95,179,12660,inter,left,205,True,3,A;B,1
12,230,9000,inter,left,206,True,3,A;B,1
98,172,12990,inter,left,207,True,3,A;B,1
58,227,8430,inter,left,208,True,3,A;B,1
85,218,6180,inter,left,209,True,3,A;B,1
113,150,9540,inter,left,210,True,3,A;B,1
17,134,4680,inter,left,211,True,3,A;B,1
1,139,11640,inter,left,212,True,3,A;B,1
105,171,14370,inter,left,213,True,3,A;B,1
6,228,8790,inter,left,214,True,3,A;B,1
42,169,7740,inter,left,215,True,3,A;B,1
74,133,5520,inter,left,216,True,3,A;B,1
21,209,13050,inter,left,217,True,3,A;B,1
48,191,10050,inter,left,218,True,3,A;B,1
33,138,4860,inter,left,219,True,3,A;B,1
18,158,7800,inter,left,220,True,3,A;B,1
90,130,7290,inter,left,221,True,3,A;B,1
22,177,9510,inter,left,222,True,3,A;B,1
33,236,9060,inter,left,223,True,3,A;B,1
114,188,13050,inter,left,224,True,3,A;B,1
63,185,6960,inter,left,225,True,3,A;B,1
72,172,10020,inter,left,226,True,3,A;B,1
37,208,7860,inter,left,227,True,3,A;B,1
110,187,5040,inter,left,228,True,3,A;B,1
105,225,6450,inter,left,229,True,3,A;B,1
50,123,11400,inter,left,230,True,3,A;B,1
5,192,6420,inter,left,231,True,3,A;B,1
36,153,12660,inter,left,232,True,3,A;B,1
107,192,12240,inter,left,233,True,3,A;B,1
21,140,5730,inter,left,234,True,3,A;B,1
63,147,10230,inter,left,235,True,3,A;B,1
9,233,4290,inter,left,236,True,3,A;B,1
84,134,8130,inter,left,237,True,3,A;B,1
88,159,11310,inter,left,238,True,3,A;B,1
46,130,11460,inter,left,239,True,3,A;B,1
8,171,4890,inter,left,240,True,3,A;B,1
33,144,10830,inter,left,241,True,3,A;B,1
58,141,6180,inter,left,242,True,3,A;B,1
35,123,9120,inter,left,243,True,3,A;B,1
7,138,7920,inter,left,244,True,3,A;B,1
36,220,8670,inter,left,245,True,3,A;B,1
68,159,8820,inter,left,246,True,3,A;B,1
82,191,8760,inter,left,247,True,3,A;B,1
20,156,8880,inter,left,248,True,3,A;B,1
64,195,3930,inter,left,249,True,3,A;B,1
23,166,9210,inter,left,250,True,3,A;B,1
10,212,14370,inter,left,251,True,3,A;B,1
21,180,12090,inter,left,252,True,3,A;B,1
53,203,6600,inter,left,253,True,3,A;B,1
6,152,11850,inter,left,254,True,3,A;B,1
35,210,13410,inter,left,255,True,3,A;B,1
18,169,13140,inter,left,256,True,3,A;B,1
8,214,8310,inter,left,257,True,3,A;B,1
46,170,13680,inter,left,258,True,3,A;B,1
56,142,4020,inter,left,259,True,3,A;B,1
2,235,9330,inter,left,260,True,3,A;B,1
34,136,9480,inter,left,261,True,3,A;B,1
60,207,4200,inter,left,262,True,3,A;B,1
46,205,12900,inter,left,263,True,3,A;B,1
99,177,11220,inter,left,264,True,3,A;B,1
8,124,11700,inter,left,265,True,3,A;B,1
1,210,5190,inter,left,266,True,3,A;B,1
54,208,4710,inter,left,267,True,3,A;B,1
89,225,4290,inter,left,268,True,3,A;B,1
83,194,10890,inter,left,269,True,3,A;B,1
66,177,6300,inter,left,270,True,3,A;B,1
111,139,9180,inter,left,271,True,3,A;B,1
67,145,8940,inter,left,272,True,3,A;B,1
3,200,13680,inter,left,273,True,3,A;B,1
106,172,4830,inter,left,274,True,3,A;B,1
84,125,6960,inter,left,275,True,3,A;B,1
99,146,14310,inter,left,276,True,3,A;B,1
33,206,9570,inter,left,277,True,3,A;B,1
115,128,7500,inter,left,278,True,3,A;B,1
67,140,7680,inter,left,279,True,3,A;B,1
35,183,13740,inter,left,280,True,3,A;B,1
8,180,4020,inter,left,281,True,3,A;B,1
0,172,7710,inter,left,282,True,3,A;B,1
42,134,8250,inter,left,283,True,3,A;B,1
4,224,9870,inter,left,284,True,3,A;B,1
110,195,4710,inter,left,285,True,3,A;B,1
13,129,13860,inter,left,286,True,3,A;B,1
29,144,10050,inter,left,287,True,3,A;B,1
82,230,14190,inter,left,288,True,3,A;B,1
47,159,8790,inter,left,289,True,3,A;B,1
42,207,12120,inter,left,290,True,3,A;B,1
18,218,6600,inter,left,291,True,3,A;B,1
5,202,12090,inter,left,292,True,3,A;B,1
113,184,9540,inter,left,293,True,3,A;B,1
43,180,3840,inter,left,294,True,3,A;B,1
86,201,5430,inter,left,295,True,3,A;B,1
41,135,5820,inter,left,296,True,3,A;B,1
110,228,5580,inter,left,297,True,3,A;B,1
9,159,8190,inter,left,298,True,3,A;B,1
97,217,6450,inter,left,299,True,3,A;B,1
90,184,9810,inter,left,300,True,3,A;B,1
16,146,9120,inter,left,301,True,3,A;B,1
8,154,13020,inter,left,302,True,3,A;B,1
38,173,6360,inter,left,303,True,3,A;B,1
31,137,6420,inter,left,304,True,3,A;B,1
25,150,5010,inter,left,305,True,3,A;B,1
34,190,9990,inter,left,306,True,3,A;B,1
46,170,4560,inter,left,307,True,3,A;B,1
101,143,9750,inter,left,308,True,3,A;B,1
25,170,8070,inter,left,309,True,3,A;B,1
6,187,14250,inter,left,310,True,3,A;B,1
18,147,5640,inter,left,311,True,3,A;B,1
91,133,5670,inter,left,312,True,3,A;B,1
74,160,5220,inter,left,313,True,3,A;B,1
35,175,4110,inter,left,314,True,3,A;B,1
77,233,6210,inter,left,315,True,3,A;B,1
50,134,12030,inter,left,316,True,3,A;B,1
27,231,8580,inter,left,317,True,3,A;B,1
60,216,12540,inter,left,318,True,3,A;B,1
99,197,12180,inter,left,319,True,3,A;B,1
44,138,4110,inter,left,320,True,3,A;B,1
67,154,4740,inter,left,321,True,3,A;B,1
93,145,4650,inter,left,322,True,3,A;B,1
97,216,6150,inter,left,323,True,3,A;B,1
50,214,6030,inter,left,324,True,3,A;B,1
18,224,10800,inter,left,325,True,3,A;B,1
39,124,5580,inter,left,326,True,3,A;B,1
41,224,4050,inter,left,327,True,3,A;B,1
5,156,13410,inter,left,328,True,3,A;B,1
91,168,11760,inter,left,329,True,3,A;B,1
66,190,4050,inter,left,330,True,3,A;B,1
6,124,9360,inter,left,331,True,3,A;B,1
60,161,12810,inter,left,332,True,3,A;B,1
73,191,9360,inter,left,333,True,3,A;B,1
103,224,13260,inter,left,334,True,3,A;B,1
34,176,6990,inter,left,335,True,3,A;B,1
93,152,9540,inter,left,336,True,3,A;B,1
47,163,9450,inter,left,337,True,3,A;B,1
44,174,4830,inter,left,338,True,3,A;B,1
107,135,4920,inter,left,339,True,3,A;B,1
14,121,10050,inter,left,340,True,3,A;B,1
49,197,5730,inter,left,341,True,3,A;B,1
30,122,12600,inter,left,342,True,3,A;B,1
94,150,5160,inter,left,343,True,3,A;B,1
34,196,5070,inter,left,344,True,3,A;B,1
11,233,4590,inter,left,345,True,3,A;B,1
101,126,4320,inter,left,346,True,3,A;B,1
43,178,9450,inter,left,347,True,3,A;B,1
43,216,11850,inter,left,348,True,3,A;B,1
13,128,5160,inter,left,349,True,3,A;B,1
77,206,5880,inter,left,350,True,3,A;B,1
97,227,14190,inter,left,351,True,3,A;B,1
91,203,7080,inter,left,352,True,3,A;B,1
0,217,7080,inter,left,353,True,3,A;B,1
71,194,9150,inter,left,354,True,3,A;B,1
91,152,5220,inter,left,355,True,3,A;B,1
50,196,7740,inter,left,356,True,3,A;B,1
64,204,14010,inter,left,357,True,3,A;B,1
61,152,9780,inter,left,358,True,3,A;B,1
90,211,11790,inter,left,359,True,3,A;B,1
94,229,13170,inter,left,360,True,3,A;B,1
76,196,10920,inter,left,361,True,3,A;B,1
44,173,6960,inter,left,362,True,3,A;B,1
61,145,11160,inter,left,363,True,3,A;B,1
75,157,8490,inter,left,364,True,3,A;B,1
36,186,5610,inter,left,365,True,3,A;B,1
1,180,5010,inter,left,366,True,3,A;B,1
88,230,7920,inter,left,367,True,3,A;B,1
72,131,7080,inter,left,368,True,3,A;B,1
18,164,10350,inter,left,369,True,3,A;B,1
59,168,8070,inter,left,370,True,3,A;B,1
105,173,8550,inter,left,371,True,3,A;B,1
64,231,12570,inter,left,372,True,3,A;B,1
34,133,14400,inter,left,373,True,3,A;B,1
31,231,11040,inter,left,374,True,3,A;B,1
14,151,6900,inter,left,375,True,3,A;B,1
55,197,7830,inter,left,376,True,3,A;B,1
75,155,12540,inter,left,377,True,3,A;B,1
24,136,7890,inter,left,378,True,3,A;B,1
26,232,8430,inter,left,379,True,3,A;B,1
23,133,14070,inter,left,380,True,3,A;B,1
7,139,5130,inter,left,381,True,3,A;B,1
39,164,4320,inter,left,382,True,3,A;B,1
41,236,9390,inter,left,383,True,3,A;B,1
108,233,10380,inter,left,384,True,3,A;B,1
40,224,9300,inter,left,385,True,3,A;B,1
71,133,5940,inter,left,386,True,3,A;B,1
90,160,5550,inter,left,387,True,3,A;B,1
26,227,11460,inter,left,388,True,3,A;B,1
10,197,9090,inter,left,389,True,3,A;B,1
105,184,4290,inter,left,390,True,3,A;B,1
26,181,9360,inter,left,391,True,3,A;B,1
51,164,5970,inter,left,392,True,3,A;B,1
52,233,8970,inter,left,393,True,3,A;B,1
43,134,4080,inter,left,394,True,3,A;B,1
115,214,13740,inter,left,395,True,3,A;B,1
31,235,5220,inter,left,396,True,3,A;B,1
29,211,13620,inter,left,397,True,3,A;B,1
76,158,9300,inter,left,398,True,3,A;B,1
98,121,5430,inter,left,399,True,3,A;B,1
90,233,5160,inter,left,400,True,3,A;B,1
16,157,4020,inter,left,401,True,3,A;B,1
16,133,6330,inter,left,402,True,3,A;B,1
46,159,7590,inter,left,403,True,3,A;B,1
75,166,6810,inter,left,404,True,3,A;B,1
13,217,12270,inter,left,405,True,3,A;B,1
93,169,7200,inter,left,406,True,3,A;B,1
73,145,14400,inter,left,407,True,3,A;B,1
65,177,11670,inter,left,408,True,3,A;B,1
22,180,9120,inter,left,409,True,3,A;B,1
20,185,13890,inter,left,410,True,3,A;B,1
21,215,3840,inter,left,411,True,3,A;B,1
113,212,6690,inter,left,412,True,3,A;B,1
37,154,5640,inter,left,413,True,3,A;B,1
12,155,6300,inter,left,414,True,3,A;B,1
71,188,8550,inter,left,415,True,3,A;B,1
105,203,3630,inter,left,416,True,3,A;B,1
76,158,6330,inter,left,417,True,3,A;B,1
23,165,4260,inter,left,418,True,3,A;B,1
113,232,4320,inter,left,419,True,3,A;B,1
43,172,9090,inter,left,420,True,3,A;B,1
60,214,6480,inter,left,421,True,3,A;B,1
46,222,14220,inter,left,422,True,3,A;B,1
47,186,13020,inter,left,423,True,3,A;B,1
18,208,6300,inter,left,424,True,3,A;B,1
16,206,4290,inter,left,425,True,3,A;B,1
88,181,11280,inter,left,426,True,3,A;B,1
29,133,13170,inter,left,427,True,3,A;B,1
100,162,12900,inter,left,428,True,3,A;B,1
44,130,9900,inter,left,429,True,3,A;B,1
49,188,9240,inter,left,430,True,3,A;B,1
107,183,10890,inter,left,431,True,3,A;B,1
100,193,12510,inter,left,432,True,3,A;B,1
81,218,9330,inter,left,433,True,3,A;B,1
73,184,12810,inter,left,434,True,3,A;B,1
107,192,8520,inter,left,435,True,3,A;B,1
35,222,5850,inter,left,436,True,3,A;B,1
64,158,10470,inter,left,437,True,3,A;B,1
70,192,9300,inter,left,438,True,3,A;B,1
87,183,4830,inter,left,439,True,3,A;B,1
114,137,6270,inter,left,440,True,3,A;B,1
0,190,12930,inter,left,441,True,3,A;B,1
98,205,9090,inter,left,442,True,3,A;B,1
80,203,6510,inter,left,443,True,3,A;B,1
41,236,14370,inter,left,444,True,3,A;B,1
28,212,3810,inter,left,445,True,3,A;B,1
67,146,5550,inter,left,446,True,3,A;B,1
7,135,12810,inter,left,447,True,3,A;B,1
11,150,9840,inter,left,448,True,3,A;B,1
114,168,8370,inter,left,449,True,3,A;B,1
206,49,8820,inter,right,450,True,3,B;A,1
172,114,6780,inter,right,451,True,3,B;A,1
193,74,6180,inter,right,452,True,3,B;A,1
161,34,9870,inter,right,453,True,3,B;A,1
194,2,8730,inter,right,454,True,3,B;A,1
223,51,10410,inter,right,455,True,3,B;A,1
204,114,5460,inter,right,456,True,3,B;A,1
199,40,11400,inter,right,457,True,3,B;A,1
198,107,7830,inter,right,458,True,3,B;A,1
138,18,7890,inter,right,459,True,3,B;A,1
204,30,3720,inter,right,460,True,3,B;A,1
150,114,7470,inter,right,461,True,3,B;A,1
217,9,10890,inter,right,462,True,3,B;A,1
202,59,9840,inter,right,463,True,3,B;A,1
201,40,4500,inter,right,464,True,3,B;A,1
163,102,8970,inter,right,465,True,3,B;A,1
164,60,3630,inter,right,466,True,3,B;A,1
165,63,8790,inter,right,467,True,3,B;A,1
207,112,6600,inter,right,468,True,3,B;A,1
139,87,3960,inter,right,469,True,3,B;A,1
234,54,7770,inter,right,470,True,3,B;A,1
133,69,11430,inter,right,471,True,3,B;A,1
129,15,11760,inter,right,472,True,3,B;A,1
156,21,7050,inter,right,473,True,3,B;A,1
152,71,6930,inter,right,474,True,3,B;A,1
216,96,12000,inter,right,475,True,3,B;A,1
158,48,9330,inter,right,476,True,3,B;A,1
210,75,5550,inter,right,477,True,3,B;A,1
210,75,5100,inter,right,478,True,3,B;A,1
231,24,6450,inter,right,479,True,3,B;A,1
205,103,5100,inter,right,480,True,3,B;A,1
193,107,8430,inter,right,481,True,3,B;A,1
196,37,3690,inter,right,482,True,3,B;A,1
153,30,12660,inter,right,483,True,3,B;A,1
122,38,11130,inter,right,484,True,3,B;A,1
217,45,13230,inter,right,485,True,3,B;A,1
163,111,9030,inter,right,486,True,3,B;A,1
150,104,10710,inter,right,487,True,3,B;A,1
132,64,13920,inter,right,488,True,3,B;A,1
184,91,8100,inter,right,489,True,3,B;A,1
133,91,4740,inter,right,490,True,3,B;A,1
171,54,4560,inter,right,491,True,3,B;A,1
189,49,4680,inter,right,492,True,3,B;A,1
168,43,9360,inter,right,493,True,3,B;A,1
209,12,9570,inter,right,494,True,3,B;A,1
169,106,11850,inter,right,495,True,3,B;A,1
207,17,9840,inter,right,496,True,3,B;A,1
211,87,9540,inter,right,497,True,3,B;A,1
159,70,10860,inter,right,498,True,3,B;A,1
185,46,6360,inter,right,499,True,3,B;A,1
224,22,8550,inter,right,500,True,3,B;A,1
201,42,3900,inter,right,501,True,3,B;A,1
198,89,13140,inter,right,502,True,3,B;A,1
170,89,9930,inter,right,503,True,3,B;A,1
144,106,12540,inter,right,504,True,3,B;A,1
226,27,8190,inter,right,505,True,3,B;A,1
173,18,13860,inter,right,506,True,3,B;A,1
133,42,12330,inter,right,507,True,3,B;A,1
161,78,3990,inter,right,508,True,3,B;A,1
131,95,12240,inter,right,509,True,3,B;A,1
206,63,5760,inter,right,510,True,3,B;A,1
205,7,13800,inter,right,511,True,3,B;A,1
180,111,10830,inter,right,512,True,3,B;A,1
229,42,8160,inter,right,513,True,3,B;A,1
224,61,12360,inter,right,514,True,3,B;A,1
132,69,7290,inter,right,515,True,3,B;A,1
157,68,13650,inter,right,516,True,3,B;A,1
157,75,10110,inter,right,517,True,3,B;A,1
126,103,4800,inter,right,518,True,3,B;A,1
136,28,5310,inter,right,519,True,3,B;A,1
203,110,14010,inter,right,520,True,3,B;A,1
181,107,7770,inter,right,521,True,3,B;A,1
235,92,5400,inter,right,522,True,3,B;A,1
155,44,12870,inter,right,523,True,3,B;A,1
140,34,4260,inter,right,524,True,3,B;A,1
195,87,12780,inter,right,525,True,3,B;A,1
161,84,8940,inter,right,526,True,3,B;A,1
131,9,6300,inter,right,527,True,3,B;A,1
224,49,12870,inter,right,528,True,3,B;A,1
207,64,8670,inter,right,529,True,3,B;A,1
214,29,9120,inter,right,530,True,3,B;A,1
231,17,9630,inter,right,531,True,3,B;A,1
212,98,12720,inter,right,532,True,3,B;A,1
218,65,14340,inter,right,533,True,3,B;A,1
142,103,4170,inter,right,534,True,3,B;A,1
221,46,8040,inter,right,535,True,3,B;A,1
214,6,7440,inter,right,536,True,3,B;A,1
202,1,10800,inter,right,537,True,3,B;A,1
152,53,14070,inter,right,538,True,3,B;A,1
231,6,10620,inter,right,539,True,3,B;A,1
195,27,9750,inter,right,540,True,3,B;A,1
189,22,6000,inter,right,541,True,3,B;A,1
181,91,6240,inter,right,542,True,3,B;A,1
168,9,5580,inter,right,543,True,3,B;A,1
234,74,12810,inter,right,544,True,3,B;A,1
211,27,10290,inter,right,545,True,3,B;A,1
179,73,9330,inter,right,546,True,3,B;A,1
150,45,11460,inter,right,547,True,3,B;A,1
207,28,4950,inter,right,548,True,3,B;A,1
144,63,10680,inter,right,549,True,3,B;A,1
235,13,3600,inter,right,550,True,3,B;A,1
144,88,4380,inter,right,551,True,3,B;A,1
122,22,9990,inter,right,552,True,3,B;A,1
173,23,12270,inter,right,553,True,3,B;A,1
216,43,7170,inter,right,554,True,3,B;A,1
209,11,9060,inter,right,555,True,3,B;A,1
223,54,11760,inter,right,556,True,3,B;A,1
146,5,12930,inter,right,557,True,3,B;A,1
230,97,8310,inter,right,558,True,3,B;A,1
161,112,5490,inter,right,559,True,3,B;A,1
136,13,4800,inter,right,560,True,3,B;A,1
164,113,8310,inter,right,561,True,3,B;A,1
188,37,5340,inter,right,562,True,3,B;A,1
219,5,3960,inter,right,563,True,3,B;A,1
147,114,10080,inter,right,564,True,3,B;A,1
190,58,8820,inter,right,565,True,3,B;A,1
159,2,12090,inter,right,566,True,3,B;A,1
180,76,12600,inter,right,567,True,3,B;A,1
151,54,9060,inter,right,568,True,3,B;A,1
129,29,4170,inter,right,569,True,3,B;A,1
138,69,7320,inter,right,570,True,3,B;A,1
225,108,10770,inter,right,571,True,3,B;A,1
141,8,6600,inter,right,572,True,3,B;A,1
174,83,12600,inter,right,573,True,3,B;A,1
150,72,6420,inter,right,574,True,3,B;A,1
191,31,7530,inter,right,575,True,3,B;A,1
205,87,4380,inter,right,576,True,3,B;A,1
200,98,11790,inter,right,577,True,3,B;A,1
127,58,11970,inter,right,578,True,3,B;A,1
