trip_id,route_id,service_id,direction_id
9-0-13,9,0,0
9-0-14,9,0,0
9-0-15,9,0,0
9-0-16,9,0,0
9-0-17,9,0,0
9-0-18,9,0,0
9-0-19,9,0,0
9-0-20,9,0,0
9-0-21,9,0,0
9-0-22,9,0,0
9-0-23,9,0,0
9-0-24,9,0,0
9-0-25,9,0,0
9-0-26,9,0,0
9-0-27,9,0,0
9-0-28,9,0,0
9-0-29,9,0,0
9-0-30,9,0,0
9-0-31,9,0,0
9-0-32,9,0,0
9-0-33,9,0,0
9-0-34,9,0,0
9-0-35,9,0,0
9-0-36,9,0,0
9-0-37,9,0,0
9-0-38,9,0,0
9-0-39,9,0,0
9-0-40,9,0,0
9-0-41,9,0,0
9-0-42,9,0,0
9-0-43,9,0,0
9-1-47,9,0,1
9-1-46,9,0,1
9-1-45,9,0,1
9-1-44,9,0,1
9-1-0,9,0,1
9-1-1,9,0,1
9-1-2,9,0,1
9-1-3,9,0,1
9-1-4,9,0,1
9-1-5,9,0,1
9-1-6,9,0,1
9-1-7,9,0,1
9-1-8,9,0,1
9-1-9,9,0,1
9-1-10,9,0,1
9-1-11,9,0,1
9-1-12,9,0,1
9-1-13,9,0,1
9-1-14,9,0,1
9-1-15,9,0,1
9-1-16,9,0,1
9-1-17,9,0,1
9-1-18,9,0,1
9-1-19,9,0,1
9-1-20,9,0,1
9-1-21,9,0,1
9-1-22,9,0,1
9-1-23,9,0,1
9-1-24,9,0,1
9-1-25,9,0,1
9-1-26,9,0,1
9-1-27,9,0,1
9-1-28,9,0,1
9-1-29,9,0,1
9-1-30,9,0,1
9-1-31,9,0,1
9-1-32,9,0,1
9-1-33,9,0,1
9-1-34,9,0,1
9-1-35,9,0,1
9-1-36,9,0,1
9-1-37,9,0,1
9-1-38,9,0,1
9-1-39,9,0,1
9-1-40,9,0,1
9-1-41,9,0,1
9-1-42,9,0,1
9-1-43,9,0,1
10-0-47,10,0,0
10-0-46,10,0,0
10-0-45,10,0,0
10-0-44,10,0,0
10-0-43,10,0,0
10-0-0,10,0,0
10-0-1,10,0,0
10-0-2,10,0,0
10-0-3,10,0,0
10-0-4,10,0,0
10-0-5,10,0,0
10-0-6,10,0,0
10-0-7,10,0,0
10-0-8,10,0,0
10-0-9,10,0,0
10-0-10,10,0,0
10-0-11,10,0,0
10-0-12,10,0,0
10-0-13,10,0,0
10-0-14,10,0,0
10-0-15,10,0,0
10-0-16,10,0,0
10-0-17,10,0,0
10-0-18,10,0,0
10-0-19,10,0,0
10-0-20,10,0,0
10-0-21,10,0,0
10-0-22,10,0,0
10-0-23,10,0,0
10-0-24,10,0,0
10-0-25,10,0,0
10-0-26,10,0,0
10-0-27,10,0,0
10-0-28,10,0,0
10-0-29,10,0,0
10-0-30,10,0,0
10-0-31,10,0,0
10-0-32,10,0,0
10-0-33,10,0,0
10-0-34,10,0,0
10-0-35,10,0,0
10-0-36,10,0,0
10-0-37,10,0,0
10-0-38,10,0,0
10-0-39,10,0,0
10-0-40,10,0,0
10-0-41,10,0,0
10-0-42,10,0,0
8-1-47,8,0,1
8-1-46,8,0,1
8-1-45,8,0,1
8-1-44,8,0,1
8-1-43,8,0,1
8-1-0,8,0,1
8-1-1,8,0,1
8-1-2,8,0,1
8-1-3,8,0,1
8-1-4,8,0,1
8-1-5,8,0,1
8-1-6,8,0,1
8-1-7,8,0,1
8-1-8,8,0,1
8-1-9,8,0,1
8-1-10,8,0,1
8-1-11,8,0,1
8-1-12,8,0,1
8-1-13,8,0,1
8-1-14,8,0,1
8-1-15,8,0,1
8-1-16,8,0,1
8-1-17,8,0,1
8-1-18,8,0,1
8-1-19,8,0,1
8-1-20,8,0,1
8-1-21,8,0,1
8-1-22,8,0,1
8-1-23,8,0,1
8-1-24,8,0,1
8-1-25,8,0,1
8-1-26,8,0,1
8-1-27,8,0,1
8-1-28,8,0,1
8-1-29,8,0,1
8-1-30,8,0,1
8-1-31,8,0,1
8-1-32,8,0,1
8-1-33,8,0,1
8-1-34,8,0,1
8-1-35,8,0,1
8-1-36,8,0,1
8-1-37,8,0,1
8-1-38,8,0,1
8-1-39,8,0,1
8-1-40,8,0,1
8-1-41,8,0,1
8-1-42,8,0,1
10-1-47,10,0,1
10-1-46,10,0,1
10-1-45,10,0,1
10-1-44,10,0,1
10-1-43,10,0,1
10-1-0,10,0,1
10-1-1,10,0,1
10-1-2,10,0,1
10-1-3,10,0,1
10-1-4,10,0,1
10-1-5,10,0,1
10-1-6,10,0,1
10-1-7,10,0,1
10-1-8,10,0,1
10-1-9,10,0,1
10-1-10,10,0,1
10-1-11,10,0,1
10-1-12,10,0,1
10-1-13,10,0,1
10-1-14,10,0,1
10-1-15,10,0,1
10-1-16,10,0,1
10-1-17,10,0,1
10-1-18,10,0,1
10-1-19,10,0,1
10-1-20,10,0,1
10-1-21,10,0,1
10-1-22,10,0,1
10-1-23,10,0,1
10-1-24,10,0,1
10-1-25,10,0,1
10-1-26,10,0,1
10-1-27,10,0,1
10-1-28,10,0,1
10-1-29,10,0,1
10-1-30,10,0,1
10-1-31,10,0,1
10-1-32,10,0,1
10-1-33,10,0,1
10-1-34,10,0,1
10-1-35,10,0,1
10-1-36,10,0,1
10-1-37,10,0,1
10-1-38,10,0,1
10-1-39,10,0,1
10-1-40,10,0,1
10-1-41,10,0,1
10-1-42,10,0,1
