trip_id,route_id,service_id,direction_id
2-0-28,2,0,0
2-0-29,2,0,0
2-0-30,2,0,0
2-0-31,2,0,0
2-0-32,2,0,0
2-0-33,2,0,0
2-0-34,2,0,0
2-0-35,2,0,0
2-0-36,2,0,0
2-0-37,2,0,0
2-0-38,2,0,0
2-0-39,2,0,0
2-0-40,2,0,0
2-0-41,2,0,0
2-0-42,2,0,0
2-1-47,2,0,1
2-1-46,2,0,1
2-1-45,2,0,1
2-1-44,2,0,1
2-1-43,2,0,1
2-1-0,2,0,1
2-1-1,2,0,1
2-1-2,2,0,1
2-1-3,2,0,1
2-1-4,2,0,1
2-1-5,2,0,1
2-1-6,2,0,1
2-1-7,2,0,1
2-1-8,2,0,1
2-1-9,2,0,1
2-1-10,2,0,1
2-1-11,2,0,1
2-1-12,2,0,1
2-1-13,2,0,1
2-1-14,2,0,1
2-1-15,2,0,1
2-1-16,2,0,1
2-1-17,2,0,1
2-1-18,2,0,1
2-1-19,2,0,1
2-1-20,2,0,1
2-1-21,2,0,1
2-1-22,2,0,1
2-1-23,2,0,1
2-1-24,2,0,1
2-1-25,2,0,1
2-1-26,2,0,1
2-1-27,2,0,1
2-1-28,2,0,1
2-1-29,2,0,1
2-1-30,2,0,1
2-1-31,2,0,1
2-1-32,2,0,1
2-1-33,2,0,1
2-1-34,2,0,1
2-1-35,2,0,1
2-1-36,2,0,1
2-1-37,2,0,1
2-1-38,2,0,1
2-1-39,2,0,1
2-1-40,2,0,1
2-1-41,2,0,1
2-1-42,2,0,1
3-0-47,3,0,0
3-0-46,3,0,0
3-0-45,3,0,0
3-0-44,3,0,0
3-0-43,3,0,0
3-0-0,3,0,0
3-0-1,3,0,0
3-0-2,3,0,0
3-0-3,3,0,0
3-0-4,3,0,0
3-0-5,3,0,0
3-0-6,3,0,0
3-0-7,3,0,0
3-0-8,3,0,0
3-0-9,3,0,0
3-0-10,3,0,0
3-0-11,3,0,0
3-0-12,3,0,0
3-0-13,3,0,0
3-0-14,3,0,0
3-0-15,3,0,0
3-0-16,3,0,0
3-0-17,3,0,0
3-0-18,3,0,0
3-0-19,3,0,0
3-0-20,3,0,0
3-0-21,3,0,0
3-0-22,3,0,0
3-0-23,3,0,0
3-0-24,3,0,0
3-0-25,3,0,0
3-0-26,3,0,0
3-0-27,3,0,0
3-0-28,3,0,0
3-0-29,3,0,0
3-0-30,3,0,0
3-0-31,3,0,0
3-0-32,3,0,0
3-0-33,3,0,0
3-0-34,3,0,0
3-0-35,3,0,0
3-0-36,3,0,0
3-0-37,3,0,0
3-0-38,3,0,0
3-0-39,3,0,0
3-0-40,3,0,0
3-0-41,3,0,0
3-0-42,3,0,0
3-1-47,3,0,1
3-1-46,3,0,1
3-1-45,3,0,1
3-1-44,3,0,1
3-1-43,3,0,1
3-1-0,3,0,1
3-1-1,3,0,1
3-1-2,3,0,1
3-1-3,3,0,1
3-1-4,3,0,1
3-1-5,3,0,1
3-1-6,3,0,1
3-1-7,3,0,1
3-1-8,3,0,1
3-1-9,3,0,1
3-1-10,3,0,1
3-1-11,3,0,1
3-1-12,3,0,1
3-1-13,3,0,1
3-1-14,3,0,1
3-1-15,3,0,1
3-1-16,3,0,1
3-1-17,3,0,1
3-1-18,3,0,1
3-1-19,3,0,1
3-1-20,3,0,1
3-1-21,3,0,1
3-1-22,3,0,1
3-1-23,3,0,1
3-1-24,3,0,1
3-1-25,3,0,1
3-1-26,3,0,1
3-1-27,3,0,1
3-1-28,3,0,1
3-1-29,3,0,1
3-1-30,3,0,1
3-1-31,3,0,1
3-1-32,3,0,1
3-1-33,3,0,1
3-1-34,3,0,1
3-1-35,3,0,1
3-1-36,3,0,1
3-1-37,3,0,1
3-1-38,3,0,1
3-1-39,3,0,1
3-1-40,3,0,1
3-1-41,3,0,1
3-1-42,3,0,1
4-0-47,4,0,0
4-0-46,4,0,0
4-0-45,4,0,0
4-0-44,4,0,0
4-0-43,4,0,0
4-0-0,4,0,0
4-0-1,4,0,0
4-0-2,4,0,0
4-0-3,4,0,0
4-0-4,4,0,0
4-0-5,4,0,0
4-0-6,4,0,0
4-0-7,4,0,0
4-0-8,4,0,0
4-0-9,4,0,0
4-0-10,4,0,0
4-0-11,4,0,0
4-0-12,4,0,0
4-0-13,4,0,0
4-0-14,4,0,0
4-0-15,4,0,0
4-0-16,4,0,0
4-0-17,4,0,0
4-0-18,4,0,0
4-0-19,4,0,0
4-0-20,4,0,0
4-0-21,4,0,0
4-0-22,4,0,0
4-0-23,4,0,0
4-0-24,4,0,0
4-0-25,4,0,0
4-0-26,4,0,0
4-0-27,4,0,0
4-0-28,4,0,0
4-0-29,4,0,0
4-0-30,4,0,0
4-0-31,4,0,0
4-0-32,4,0,0
4-0-33,4,0,0
4-0-34,4,0,0
4-0-35,4,0,0
4-0-36,4,0,0
4-0-37,4,0,0
4-0-38,4,0,0
4-0-39,4,0,0
4-0-40,4,0,0
4-0-41,4,0,0
4-0-42,4,0,0
4-1-47,4,0,1
4-1-46,4,0,1
4-1-45,4,0,1
4-1-44,4,0,1
4-1-43,4,0,1
4-1-0,4,0,1
4-1-1,4,0,1
4-1-2,4,0,1
4-1-3,4,0,1
4-1-4,4,0,1
4-1-5,4,0,1
4-1-6,4,0,1
4-1-7,4,0,1
4-1-8,4,0,1
4-1-9,4,0,1
4-1-10,4,0,1
4-1-11,4,0,1
4-1-12,4,0,1
4-1-13,4,0,1
4-1-14,4,0,1
4-1-15,4,0,1
4-1-16,4,0,1
4-1-17,4,0,1
4-1-18,4,0,1
4-1-19,4,0,1
4-1-20,4,0,1
4-1-21,4,0,1
4-1-22,4,0,1
4-1-23,4,0,1
4-1-24,4,0,1
4-1-25,4,0,1
4-1-26,4,0,1
4-1-27,4,0,1
4-1-28,4,0,1
4-1-29,4,0,1
4-1-30,4,0,1
4-1-31,4,0,1
4-1-32,4,0,1
4-1-33,4,0,1
4-1-34,4,0,1
4-1-35,4,0,1
4-1-36,4,0,1
4-1-37,4,0,1
4-1-38,4,0,1
4-1-39,4,0,1
4-1-40,4,0,1
4-1-41,4,0,1
4-1-42,4,0,1
7-0-47,7,0,0
7-0-46,7,0,0
7-0-45,7,0,0
7-0-44,7,0,0
7-0-0,7,0,0
7-0-1,7,0,0
7-0-2,7,0,0
7-0-3,7,0,0
7-0-4,7,0,0
7-0-5,7,0,0
7-0-6,7,0,0
7-0-7,7,0,0
7-0-8,7,0,0
7-0-9,7,0,0
7-0-10,7,0,0
7-0-11,7,0,0
7-0-12,7,0,0
7-0-13,7,0,0
7-0-14,7,0,0
7-0-15,7,0,0
7-0-16,7,0,0
7-0-17,7,0,0
7-0-18,7,0,0
7-0-19,7,0,0
7-0-20,7,0,0
7-0-21,7,0,0
7-0-22,7,0,0
7-0-23,7,0,0
7-0-24,7,0,0
7-0-25,7,0,0
7-0-26,7,0,0
7-0-27,7,0,0
7-0-28,7,0,0
7-0-29,7,0,0
7-0-30,7,0,0
7-0-31,7,0,0
7-0-32,7,0,0
7-0-33,7,0,0
7-0-34,7,0,0
7-0-35,7,0,0
7-0-36,7,0,0
7-0-37,7,0,0
7-0-38,7,0,0
7-0-39,7,0,0
7-0-40,7,0,0
7-0-41,7,0,0
7-0-42,7,0,0
7-0-43,7,0,0
7-1-47,7,0,1
7-1-46,7,0,1
7-1-45,7,0,1
7-1-44,7,0,1
7-1-0,7,0,1
7-1-1,7,0,1
7-1-2,7,0,1
7-1-3,7,0,1
7-1-4,7,0,1
7-1-5,7,0,1
7-1-6,7,0,1
7-1-7,7,0,1
7-1-8,7,0,1
7-1-9,7,0,1
7-1-10,7,0,1
7-1-11,7,0,1
7-1-12,7,0,1
7-1-13,7,0,1
7-1-14,7,0,1
7-1-15,7,0,1
7-1-16,7,0,1
7-1-17,7,0,1
7-1-18,7,0,1
7-1-19,7,0,1
7-1-20,7,0,1
7-1-21,7,0,1
7-1-22,7,0,1
7-1-23,7,0,1
7-1-24,7,0,1
7-1-25,7,0,1
7-1-26,7,0,1
7-1-27,7,0,1
7-1-28,7,0,1
7-1-29,7,0,1
7-1-30,7,0,1
7-1-31,7,0,1
7-1-32,7,0,1
7-1-33,7,0,1
7-1-34,7,0,1
7-1-35,7,0,1
7-1-36,7,0,1
7-1-37,7,0,1
7-1-38,7,0,1
7-1-39,7,0,1
7-1-40,7,0,1
7-1-41,7,0,1
7-1-42,7,0,1
7-1-43,7,0,1
9-0-47,9,0,0
9-0-46,9,0,0
9-0-45,9,0,0
9-0-44,9,0,0
9-0-0,9,0,0
9-0-1,9,0,0
9-0-2,9,0,0
9-0-3,9,0,0
9-0-4,9,0,0
9-0-5,9,0,0
9-0-6,9,0,0
9-0-7,9,0,0
9-0-8,9,0,0
9-0-9,9,0,0
9-0-10,9,0,0
9-0-11,9,0,0
9-0-12,9,0,0
9-0-13,9,0,0
9-0-14,9,0,0
9-0-15,9,0,0
9-0-16,9,0,0
9-0-17,9,0,0
9-0-18,9,0,0
9-0-19,9,0,0
9-0-20,9,0,0
9-0-21,9,0,0
9-0-22,9,0,0
9-0-23,9,0,0
9-0-24,9,0,0
9-0-25,9,0,0
9-0-26,9,0,0
9-0-27,9,0,0
9-0-28,9,0,0
9-0-29,9,0,0
9-0-30,9,0,0
9-0-31,9,0,0
9-0-32,9,0,0
9-0-33,9,0,0
9-0-34,9,0,0
9-0-35,9,0,0
9-0-36,9,0,0
9-0-37,9,0,0
9-0-38,9,0,0
9-0-39,9,0,0
9-0-40,9,0,0
9-0-41,9,0,0
9-0-42,9,0,0
9-0-43,9,0,0
9-1-47,9,0,1
9-1-46,9,0,1
9-1-45,9,0,1
9-1-44,9,0,1
9-1-0,9,0,1
9-1-1,9,0,1
9-1-2,9,0,1
9-1-3,9,0,1
9-1-4,9,0,1
9-1-5,9,0,1
9-1-6,9,0,1
9-1-7,9,0,1
9-1-8,9,0,1
9-1-9,9,0,1
9-1-10,9,0,1
9-1-11,9,0,1
9-1-12,9,0,1
9-1-13,9,0,1
9-1-14,9,0,1
9-1-15,9,0,1
9-1-16,9,0,1
9-1-17,9,0,1
9-1-18,9,0,1
9-1-19,9,0,1
9-1-20,9,0,1
9-1-21,9,0,1
9-1-22,9,0,1
9-1-23,9,0,1
9-1-24,9,0,1
9-1-25,9,0,1
9-1-26,9,0,1
9-1-27,9,0,1
9-1-28,9,0,1
9-1-29,9,0,1
9-1-30,9,0,1
9-1-31,9,0,1
9-1-32,9,0,1
9-1-33,9,0,1
9-1-34,9,0,1
9-1-35,9,0,1
9-1-36,9,0,1
9-1-37,9,0,1
9-1-38,9,0,1
9-1-39,9,0,1
9-1-40,9,0,1
9-1-41,9,0,1
9-1-42,9,0,1
9-1-43,9,0,1
8-0-47,8,0,0
8-0-46,8,0,0
8-0-45,8,0,0
8-0-44,8,0,0
8-0-43,8,0,0
8-0-0,8,0,0
8-0-1,8,0,0
8-0-2,8,0,0
8-0-3,8,0,0
8-0-4,8,0,0
8-0-5,8,0,0
8-0-6,8,0,0
8-0-7,8,0,0
8-0-8,8,0,0
8-0-9,8,0,0
8-0-10,8,0,0
8-0-11,8,0,0
8-0-12,8,0,0
8-0-13,8,0,0
8-0-14,8,0,0
8-0-15,8,0,0
8-0-16,8,0,0
8-0-17,8,0,0
8-0-18,8,0,0
8-0-19,8,0,0
8-0-20,8,0,0
8-0-21,8,0,0
8-0-22,8,0,0
8-0-23,8,0,0
8-0-24,8,0,0
8-0-25,8,0,0
8-0-26,8,0,0
8-0-27,8,0,0
8-0-28,8,0,0
8-0-29,8,0,0
8-0-30,8,0,0
8-0-31,8,0,0
8-0-32,8,0,0
8-0-33,8,0,0
8-0-34,8,0,0
8-0-35,8,0,0
8-0-36,8,0,0
8-0-37,8,0,0
8-0-38,8,0,0
8-0-39,8,0,0
8-0-40,8,0,0
8-0-41,8,0,0
8-0-42,8,0,0
8-1-47,8,0,1
8-1-46,8,0,1
8-1-45,8,0,1
8-1-44,8,0,1
8-1-43,8,0,1
8-1-0,8,0,1
8-1-1,8,0,1
8-1-2,8,0,1
8-1-3,8,0,1
8-1-4,8,0,1
8-1-5,8,0,1
8-1-6,8,0,1
8-1-7,8,0,1
8-1-8,8,0,1
8-1-9,8,0,1
8-1-10,8,0,1
8-1-11,8,0,1
8-1-12,8,0,1
8-1-13,8,0,1
8-1-14,8,0,1
8-1-15,8,0,1
8-1-16,8,0,1
8-1-17,8,0,1
8-1-18,8,0,1
8-1-19,8,0,1
8-1-20,8,0,1
8-1-21,8,0,1
8-1-22,8,0,1
8-1-23,8,0,1
8-1-24,8,0,1
8-1-25,8,0,1
8-1-26,8,0,1
8-1-27,8,0,1
8-1-28,8,0,1
8-1-29,8,0,1
8-1-30,8,0,1
8-1-31,8,0,1
8-1-32,8,0,1
8-1-33,8,0,1
8-1-34,8,0,1
8-1-35,8,0,1
8-1-36,8,0,1
8-1-37,8,0,1
8-1-38,8,0,1
8-1-39,8,0,1
8-1-40,8,0,1
8-1-41,8,0,1
8-1-42,8,0,1
10-0-47,10,0,0
10-0-46,10,0,0
10-0-45,10,0,0
10-0-44,10,0,0
10-0-43,10,0,0
10-0-0,10,0,0
10-0-1,10,0,0
10-0-2,10,0,0
10-0-3,10,0,0
10-0-4,10,0,0
10-0-5,10,0,0
10-0-6,10,0,0
10-0-7,10,0,0
10-0-8,10,0,0
10-0-9,10,0,0
10-0-10,10,0,0
10-0-11,10,0,0
10-0-12,10,0,0
10-0-13,10,0,0
10-0-14,10,0,0
10-0-15,10,0,0
10-0-16,10,0,0
10-0-17,10,0,0
10-0-18,10,0,0
10-0-19,10,0,0
10-0-20,10,0,0
10-0-21,10,0,0
10-0-22,10,0,0
10-0-23,10,0,0
10-0-24,10,0,0
10-0-25,10,0,0
10-0-26,10,0,0
10-0-27,10,0,0
10-0-28,10,0,0
10-0-29,10,0,0
10-0-30,10,0,0
10-0-31,10,0,0
10-0-32,10,0,0
10-0-33,10,0,0
10-0-34,10,0,0
10-0-35,10,0,0
10-0-36,10,0,0
10-0-37,10,0,0
10-0-38,10,0,0
10-0-39,10,0,0
10-0-40,10,0,0
10-0-41,10,0,0
10-0-42,10,0,0
10-1-47,10,0,1
10-1-46,10,0,1
10-1-45,10,0,1
10-1-44,10,0,1
10-1-43,10,0,1
10-1-0,10,0,1
10-1-1,10,0,1
10-1-2,10,0,1
10-1-3,10,0,1
10-1-4,10,0,1
10-1-5,10,0,1
10-1-6,10,0,1
10-1-7,10,0,1
10-1-8,10,0,1
10-1-9,10,0,1
10-1-10,10,0,1
10-1-11,10,0,1
10-1-12,10,0,1
10-1-13,10,0,1
10-1-14,10,0,1
10-1-15,10,0,1
10-1-16,10,0,1
10-1-17,10,0,1
10-1-18,10,0,1
10-1-19,10,0,1
10-1-20,10,0,1
10-1-21,10,0,1
10-1-22,10,0,1
10-1-23,10,0,1
10-1-24,10,0,1
10-1-25,10,0,1
10-1-26,10,0,1
10-1-27,10,0,1
10-1-28,10,0,1
10-1-29,10,0,1
10-1-30,10,0,1
10-1-31,10,0,1
10-1-32,10,0,1
10-1-33,10,0,1
10-1-34,10,0,1
10-1-35,10,0,1
10-1-36,10,0,1
10-1-37,10,0,1
10-1-38,10,0,1
10-1-39,10,0,1
10-1-40,10,0,1
10-1-41,10,0,1
10-1-42,10,0,1
IE-0-0,0,0,0
IE-1-0,0,0,0
IE-2-0,0,0,0
IE-3-0,0,0,0
IE-4-0,0,0,0
IE-5-0,0,0,0
IE-6-0,0,0,0
IE-7-0,0,0,0
IE-8-0,0,0,0
IE-9-0,0,0,0
IE-10-0,0,0,0
IE-11-0,0,0,0
IE-12-0,0,0,0
IE-13-0,0,0,0
IE-14-0,0,0,0
IE-15-0,0,0,0
IE-16-0,0,0,0
IE-17-0,0,0,0
IE-18-0,0,0,0
IE-19-0,0,0,0
IE-20-0,0,0,0
IE-21-0,0,0,0
IE-22-0,0,0,0
IE-23-0,0,0,0
IE-0-1,0,0,1
IE-1-1,0,0,1
IE-2-1,0,0,1
IE-3-1,0,0,1
IE-4-1,0,0,1
IE-5-1,0,0,1
IE-6-1,0,0,1
IE-7-1,0,0,1
IE-8-1,0,0,1
IE-9-1,0,0,1
IE-10-1,0,0,1
IE-11-1,0,0,1
IE-12-1,0,0,1
IE-13-1,0,0,1
IE-14-1,0,0,1
IE-15-1,0,0,1
IE-16-1,0,0,1
IE-17-1,0,0,1
IE-18-1,0,0,1
IE-19-1,0,0,1
IE-20-1,0,0,1
IE-21-1,0,0,1
IE-22-1,0,0,1
IE-23-1,0,0,1
