trip_id,stop_id,arrival_time,departure_time,stop_sequence
5-0-42,80-3,01:22:40,01:22:50,15
5-0-42,91-3,01:24:20,01:24:30,16
5-0-42,90-3,01:26:00,01:26:10,17
5-0-42,89-3,01:27:40,01:27:50,18
5-0-42,88-3,01:29:20,01:29:30,19
5-0-42,87-3,01:31:00,01:31:10,20
5-0-42,86-3,01:32:40,01:32:50,21
5-0-42,85-3,01:34:20,01:34:30,22
5-0-42,74-3,01:36:00,01:36:10,23
5-0-42,64-3,01:37:40,01:37:50,24
5-0-0,56-3,01:09:20,01:09:30,1
5-0-0,46-3,01:11:00,01:11:10,2
5-0-0,35-3,01:12:40,01:12:50,3
5-0-0,24-3,01:14:20,01:14:30,4
5-0-0,25-3,01:16:00,01:16:10,5
5-0-0,26-3,01:17:40,01:17:50,6
5-0-0,27-3,01:19:20,01:19:30,7
5-0-0,28-3,01:21:00,01:21:10,8
5-0-0,29-3,01:22:40,01:22:50,9
5-0-0,30-3,01:24:20,01:24:30,10
5-0-0,41-3,01:26:00,01:26:10,11
5-0-0,51-3,01:27:40,01:27:50,12
5-0-0,59-3,01:29:20,01:29:30,13
5-0-0,69-3,01:31:00,01:31:10,14
5-0-0,80-3,01:32:40,01:32:50,15
5-0-0,91-3,01:34:20,01:34:30,16
5-0-0,90-3,01:36:00,01:36:10,17
5-0-0,89-3,01:37:40,01:37:50,18
5-0-0,88-3,01:39:20,01:39:30,19
5-0-0,87-3,01:41:00,01:41:10,20
5-0-0,86-3,01:42:40,01:42:50,21
5-0-0,85-3,01:44:20,01:44:30,22
5-0-0,74-3,01:46:00,01:46:10,23
5-0-0,64-3,01:47:40,01:47:50,24
5-0-1,56-3,01:19:20,01:19:30,1
5-0-1,46-3,01:21:00,01:21:10,2
5-0-1,35-3,01:22:40,01:22:50,3
5-0-1,24-3,01:24:20,01:24:30,4
5-0-1,25-3,01:26:00,01:26:10,5
5-0-1,26-3,01:27:40,01:27:50,6
5-0-1,27-3,01:29:20,01:29:30,7
5-0-1,28-3,01:31:00,01:31:10,8
5-0-1,29-3,01:32:40,01:32:50,9
5-0-1,30-3,01:34:20,01:34:30,10
5-0-1,41-3,01:36:00,01:36:10,11
5-0-1,51-3,01:37:40,01:37:50,12
5-0-1,59-3,01:39:20,01:39:30,13
5-0-1,69-3,01:41:00,01:41:10,14
5-0-1,80-3,01:42:40,01:42:50,15
5-0-1,91-3,01:44:20,01:44:30,16
5-0-1,90-3,01:46:00,01:46:10,17
5-0-1,89-3,01:47:40,01:47:50,18
5-0-1,88-3,01:49:20,01:49:30,19
5-0-1,87-3,01:51:00,01:51:10,20
5-0-1,86-3,01:52:40,01:52:50,21
5-0-1,85-3,01:54:20,01:54:30,22
5-0-1,74-3,01:56:00,01:56:10,23
5-0-1,64-3,01:57:40,01:57:50,24
5-0-2,56-3,01:29:20,01:29:30,1
5-0-2,46-3,01:31:00,01:31:10,2
5-0-2,35-3,01:32:40,01:32:50,3
5-0-2,24-3,01:34:20,01:34:30,4
5-0-2,25-3,01:36:00,01:36:10,5
5-0-2,26-3,01:37:40,01:37:50,6
5-0-2,27-3,01:39:20,01:39:30,7
5-0-2,28-3,01:41:00,01:41:10,8
5-0-2,29-3,01:42:40,01:42:50,9
5-0-2,30-3,01:44:20,01:44:30,10
5-0-2,41-3,01:46:00,01:46:10,11
5-0-2,51-3,01:47:40,01:47:50,12
5-0-2,59-3,01:49:20,01:49:30,13
5-0-2,69-3,01:51:00,01:51:10,14
5-0-2,80-3,01:52:40,01:52:50,15
5-0-2,91-3,01:54:20,01:54:30,16
5-0-2,90-3,01:56:00,01:56:10,17
5-0-2,89-3,01:57:40,01:57:50,18
5-0-2,88-3,01:59:20,01:59:30,19
5-0-2,87-3,02:01:00,02:01:10,20
5-0-2,86-3,02:02:40,02:02:50,21
5-0-2,85-3,02:04:20,02:04:30,22
5-0-2,74-3,02:06:00,02:06:10,23
5-0-2,64-3,02:07:40,02:07:50,24
5-0-3,56-3,01:39:20,01:39:30,1
5-0-3,46-3,01:41:00,01:41:10,2
5-0-3,35-3,01:42:40,01:42:50,3
5-0-3,24-3,01:44:20,01:44:30,4
5-0-3,25-3,01:46:00,01:46:10,5
5-0-3,26-3,01:47:40,01:47:50,6
5-0-3,27-3,01:49:20,01:49:30,7
5-0-3,28-3,01:51:00,01:51:10,8
5-0-3,29-3,01:52:40,01:52:50,9
5-0-3,30-3,01:54:20,01:54:30,10
5-0-3,41-3,01:56:00,01:56:10,11
5-0-3,51-3,01:57:40,01:57:50,12
5-0-3,59-3,01:59:20,01:59:30,13
5-0-3,69-3,02:01:00,02:01:10,14
5-0-3,80-3,02:02:40,02:02:50,15
5-0-3,91-3,02:04:20,02:04:30,16
5-0-3,90-3,02:06:00,02:06:10,17
5-0-3,89-3,02:07:40,02:07:50,18
5-0-3,88-3,02:09:20,02:09:30,19
5-0-3,87-3,02:11:00,02:11:10,20
5-0-3,86-3,02:12:40,02:12:50,21
5-0-3,85-3,02:14:20,02:14:30,22
5-0-3,74-3,02:16:00,02:16:10,23
5-0-3,64-3,02:17:40,02:17:50,24
5-0-4,56-3,01:49:20,01:49:30,1
5-0-4,46-3,01:51:00,01:51:10,2
5-0-4,35-3,01:52:40,01:52:50,3
5-0-4,24-3,01:54:20,01:54:30,4
5-0-4,25-3,01:56:00,01:56:10,5
5-0-4,26-3,01:57:40,01:57:50,6
5-0-4,27-3,01:59:20,01:59:30,7
5-0-4,28-3,02:01:00,02:01:10,8
5-0-4,29-3,02:02:40,02:02:50,9
5-0-4,30-3,02:04:20,02:04:30,10
5-0-4,41-3,02:06:00,02:06:10,11
5-0-4,51-3,02:07:40,02:07:50,12
5-0-4,59-3,02:09:20,02:09:30,13
5-0-4,69-3,02:11:00,02:11:10,14
5-0-4,80-3,02:12:40,02:12:50,15
5-0-4,91-3,02:14:20,02:14:30,16
5-0-4,90-3,02:16:00,02:16:10,17
5-0-4,89-3,02:17:40,02:17:50,18
5-0-4,88-3,02:19:20,02:19:30,19
5-0-4,87-3,02:21:00,02:21:10,20
5-0-4,86-3,02:22:40,02:22:50,21
5-0-4,85-3,02:24:20,02:24:30,22
5-0-4,74-3,02:26:00,02:26:10,23
5-0-4,64-3,02:27:40,02:27:50,24
5-0-5,56-3,01:59:20,01:59:30,1
5-0-5,46-3,02:01:00,02:01:10,2
5-0-5,35-3,02:02:40,02:02:50,3
5-0-5,24-3,02:04:20,02:04:30,4
5-0-5,25-3,02:06:00,02:06:10,5
5-0-5,26-3,02:07:40,02:07:50,6
5-0-5,27-3,02:09:20,02:09:30,7
5-0-5,28-3,02:11:00,02:11:10,8
5-0-5,29-3,02:12:40,02:12:50,9
5-0-5,30-3,02:14:20,02:14:30,10
5-0-5,41-3,02:16:00,02:16:10,11
5-0-5,51-3,02:17:40,02:17:50,12
5-0-5,59-3,02:19:20,02:19:30,13
5-0-5,69-3,02:21:00,02:21:10,14
5-0-5,80-3,02:22:40,02:22:50,15
5-0-5,91-3,02:24:20,02:24:30,16
5-0-5,90-3,02:26:00,02:26:10,17
5-0-5,89-3,02:27:40,02:27:50,18
5-0-5,88-3,02:29:20,02:29:30,19
5-0-5,87-3,02:31:00,02:31:10,20
5-0-5,86-3,02:32:40,02:32:50,21
5-0-5,85-3,02:34:20,02:34:30,22
5-0-5,74-3,02:36:00,02:36:10,23
5-0-5,64-3,02:37:40,02:37:50,24
5-0-6,56-3,02:09:20,02:09:30,1
5-0-6,46-3,02:11:00,02:11:10,2
5-0-6,35-3,02:12:40,02:12:50,3
5-0-6,24-3,02:14:20,02:14:30,4
5-0-6,25-3,02:16:00,02:16:10,5
5-0-6,26-3,02:17:40,02:17:50,6
5-0-6,27-3,02:19:20,02:19:30,7
5-0-6,28-3,02:21:00,02:21:10,8
5-0-6,29-3,02:22:40,02:22:50,9
5-0-6,30-3,02:24:20,02:24:30,10
5-0-6,41-3,02:26:00,02:26:10,11
5-0-6,51-3,02:27:40,02:27:50,12
5-0-6,59-3,02:29:20,02:29:30,13
5-0-6,69-3,02:31:00,02:31:10,14
5-0-6,80-3,02:32:40,02:32:50,15
5-0-6,91-3,02:34:20,02:34:30,16
5-0-6,90-3,02:36:00,02:36:10,17
5-0-6,89-3,02:37:40,02:37:50,18
5-0-6,88-3,02:39:20,02:39:30,19
5-0-6,87-3,02:41:00,02:41:10,20
5-0-6,86-3,02:42:40,02:42:50,21
5-0-6,85-3,02:44:20,02:44:30,22
5-0-6,74-3,02:46:00,02:46:10,23
5-0-6,64-3,02:47:40,02:47:50,24
5-0-7,56-3,02:19:20,02:19:30,1
5-0-7,46-3,02:21:00,02:21:10,2
5-0-7,35-3,02:22:40,02:22:50,3
5-0-7,24-3,02:24:20,02:24:30,4
5-0-7,25-3,02:26:00,02:26:10,5
5-0-7,26-3,02:27:40,02:27:50,6
5-0-7,27-3,02:29:20,02:29:30,7
5-0-7,28-3,02:31:00,02:31:10,8
5-0-7,29-3,02:32:40,02:32:50,9
5-0-7,30-3,02:34:20,02:34:30,10
5-0-7,41-3,02:36:00,02:36:10,11
5-0-7,51-3,02:37:40,02:37:50,12
5-0-7,59-3,02:39:20,02:39:30,13
5-0-7,69-3,02:41:00,02:41:10,14
5-0-7,80-3,02:42:40,02:42:50,15
5-0-7,91-3,02:44:20,02:44:30,16
5-0-7,90-3,02:46:00,02:46:10,17
5-0-7,89-3,02:47:40,02:47:50,18
5-0-7,88-3,02:49:20,02:49:30,19
5-0-7,87-3,02:51:00,02:51:10,20
5-0-7,86-3,02:52:40,02:52:50,21
5-0-7,85-3,02:54:20,02:54:30,22
5-0-7,74-3,02:56:00,02:56:10,23
5-0-7,64-3,02:57:40,02:57:50,24
5-0-8,56-3,02:29:20,02:29:30,1
5-0-8,46-3,02:31:00,02:31:10,2
5-0-8,35-3,02:32:40,02:32:50,3
5-0-8,24-3,02:34:20,02:34:30,4
5-0-8,25-3,02:36:00,02:36:10,5
5-0-8,26-3,02:37:40,02:37:50,6
5-0-8,27-3,02:39:20,02:39:30,7
5-0-8,28-3,02:41:00,02:41:10,8
5-0-8,29-3,02:42:40,02:42:50,9
5-0-8,30-3,02:44:20,02:44:30,10
5-0-8,41-3,02:46:00,02:46:10,11
5-0-8,51-3,02:47:40,02:47:50,12
5-0-8,59-3,02:49:20,02:49:30,13
5-0-8,69-3,02:51:00,02:51:10,14
5-0-8,80-3,02:52:40,02:52:50,15
5-0-8,91-3,02:54:20,02:54:30,16
5-0-8,90-3,02:56:00,02:56:10,17
5-0-8,89-3,02:57:40,02:57:50,18
5-0-8,88-3,02:59:20,02:59:30,19
5-0-8,87-3,03:01:00,03:01:10,20
5-0-8,86-3,03:02:40,03:02:50,21
5-0-8,85-3,03:04:20,03:04:30,22
5-0-8,74-3,03:06:00,03:06:10,23
5-0-8,64-3,03:07:40,03:07:50,24
5-0-9,56-3,02:39:20,02:39:30,1
5-0-9,46-3,02:41:00,02:41:10,2
5-0-9,35-3,02:42:40,02:42:50,3
5-0-9,24-3,02:44:20,02:44:30,4
5-0-9,25-3,02:46:00,02:46:10,5
5-0-9,26-3,02:47:40,02:47:50,6
5-0-9,27-3,02:49:20,02:49:30,7
5-0-9,28-3,02:51:00,02:51:10,8
5-0-9,29-3,02:52:40,02:52:50,9
5-0-9,30-3,02:54:20,02:54:30,10
5-0-9,41-3,02:56:00,02:56:10,11
5-0-9,51-3,02:57:40,02:57:50,12
5-0-9,59-3,02:59:20,02:59:30,13
5-0-9,69-3,03:01:00,03:01:10,14
5-0-9,80-3,03:02:40,03:02:50,15
5-0-9,91-3,03:04:20,03:04:30,16
5-0-9,90-3,03:06:00,03:06:10,17
5-0-9,89-3,03:07:40,03:07:50,18
5-0-9,88-3,03:09:20,03:09:30,19
5-0-9,87-3,03:11:00,03:11:10,20
5-0-9,86-3,03:12:40,03:12:50,21
5-0-9,85-3,03:14:20,03:14:30,22
5-0-9,74-3,03:16:00,03:16:10,23
5-0-9,64-3,03:17:40,03:17:50,24
5-0-10,56-3,02:49:20,02:49:30,1
5-0-10,46-3,02:51:00,02:51:10,2
5-0-10,35-3,02:52:40,02:52:50,3
5-0-10,24-3,02:54:20,02:54:30,4
5-0-10,25-3,02:56:00,02:56:10,5
5-0-10,26-3,02:57:40,02:57:50,6
5-0-10,27-3,02:59:20,02:59:30,7
5-0-10,28-3,03:01:00,03:01:10,8
5-0-10,29-3,03:02:40,03:02:50,9
5-0-10,30-3,03:04:20,03:04:30,10
5-0-10,41-3,03:06:00,03:06:10,11
5-0-10,51-3,03:07:40,03:07:50,12
5-0-10,59-3,03:09:20,03:09:30,13
5-0-10,69-3,03:11:00,03:11:10,14
5-0-10,80-3,03:12:40,03:12:50,15
5-0-10,91-3,03:14:20,03:14:30,16
5-0-10,90-3,03:16:00,03:16:10,17
5-0-10,89-3,03:17:40,03:17:50,18
5-0-10,88-3,03:19:20,03:19:30,19
5-0-10,87-3,03:21:00,03:21:10,20
5-0-10,86-3,03:22:40,03:22:50,21
5-0-10,85-3,03:24:20,03:24:30,22
5-0-10,74-3,03:26:00,03:26:10,23
5-0-10,64-3,03:27:40,03:27:50,24
5-0-11,56-3,02:59:20,02:59:30,1
5-0-11,46-3,03:01:00,03:01:10,2
5-0-11,35-3,03:02:40,03:02:50,3
5-0-11,24-3,03:04:20,03:04:30,4
5-0-11,25-3,03:06:00,03:06:10,5
5-0-11,26-3,03:07:40,03:07:50,6
5-0-11,27-3,03:09:20,03:09:30,7
5-0-11,28-3,03:11:00,03:11:10,8
5-0-11,29-3,03:12:40,03:12:50,9
5-0-11,30-3,03:14:20,03:14:30,10
5-0-11,41-3,03:16:00,03:16:10,11
5-0-11,51-3,03:17:40,03:17:50,12
5-0-11,59-3,03:19:20,03:19:30,13
5-0-11,69-3,03:21:00,03:21:10,14
5-0-11,80-3,03:22:40,03:22:50,15
5-0-11,91-3,03:24:20,03:24:30,16
5-0-11,90-3,03:26:00,03:26:10,17
5-0-11,89-3,03:27:40,03:27:50,18
5-0-11,88-3,03:29:20,03:29:30,19
5-0-11,87-3,03:31:00,03:31:10,20
5-0-11,86-3,03:32:40,03:32:50,21
5-0-11,85-3,03:34:20,03:34:30,22
5-0-11,74-3,03:36:00,03:36:10,23
5-0-11,64-3,03:37:40,03:37:50,24
5-0-12,56-3,03:09:20,03:09:30,1
5-0-12,46-3,03:11:00,03:11:10,2
5-0-12,35-3,03:12:40,03:12:50,3
5-0-12,24-3,03:14:20,03:14:30,4
5-0-12,25-3,03:16:00,03:16:10,5
5-0-12,26-3,03:17:40,03:17:50,6
5-0-12,27-3,03:19:20,03:19:30,7
5-0-12,28-3,03:21:00,03:21:10,8
5-0-12,29-3,03:22:40,03:22:50,9
5-0-12,30-3,03:24:20,03:24:30,10
5-0-12,41-3,03:26:00,03:26:10,11
5-0-12,51-3,03:27:40,03:27:50,12
5-0-12,59-3,03:29:20,03:29:30,13
5-0-12,69-3,03:31:00,03:31:10,14
5-0-12,80-3,03:32:40,03:32:50,15
5-0-12,91-3,03:34:20,03:34:30,16
5-0-12,90-3,03:36:00,03:36:10,17
5-0-12,89-3,03:37:40,03:37:50,18
5-0-12,88-3,03:39:20,03:39:30,19
5-0-12,87-3,03:41:00,03:41:10,20
5-0-12,86-3,03:42:40,03:42:50,21
5-0-12,85-3,03:44:20,03:44:30,22
5-0-12,74-3,03:46:00,03:46:10,23
5-0-12,64-3,03:47:40,03:47:50,24
5-0-13,56-3,03:19:20,03:19:30,1
5-0-13,46-3,03:21:00,03:21:10,2
5-0-13,35-3,03:22:40,03:22:50,3
5-0-13,24-3,03:24:20,03:24:30,4
5-0-13,25-3,03:26:00,03:26:10,5
5-0-13,26-3,03:27:40,03:27:50,6
5-0-13,27-3,03:29:20,03:29:30,7
5-0-13,28-3,03:31:00,03:31:10,8
5-0-13,29-3,03:32:40,03:32:50,9
5-0-13,30-3,03:34:20,03:34:30,10
5-0-13,41-3,03:36:00,03:36:10,11
5-0-13,51-3,03:37:40,03:37:50,12
5-0-13,59-3,03:39:20,03:39:30,13
5-0-13,69-3,03:41:00,03:41:10,14
5-0-13,80-3,03:42:40,03:42:50,15
5-0-13,91-3,03:44:20,03:44:30,16
5-0-13,90-3,03:46:00,03:46:10,17
5-0-13,89-3,03:47:40,03:47:50,18
5-0-13,88-3,03:49:20,03:49:30,19
5-0-13,87-3,03:51:00,03:51:10,20
5-0-13,86-3,03:52:40,03:52:50,21
5-0-13,85-3,03:54:20,03:54:30,22
5-0-13,74-3,03:56:00,03:56:10,23
5-0-13,64-3,03:57:40,03:57:50,24
5-0-14,56-3,03:29:20,03:29:30,1
5-0-14,46-3,03:31:00,03:31:10,2
5-0-14,35-3,03:32:40,03:32:50,3
5-0-14,24-3,03:34:20,03:34:30,4
5-0-14,25-3,03:36:00,03:36:10,5
5-0-14,26-3,03:37:40,03:37:50,6
5-0-14,27-3,03:39:20,03:39:30,7
5-0-14,28-3,03:41:00,03:41:10,8
5-0-14,29-3,03:42:40,03:42:50,9
5-0-14,30-3,03:44:20,03:44:30,10
5-0-14,41-3,03:46:00,03:46:10,11
5-0-14,51-3,03:47:40,03:47:50,12
5-0-14,59-3,03:49:20,03:49:30,13
5-0-14,69-3,03:51:00,03:51:10,14
5-0-14,80-3,03:52:40,03:52:50,15
5-0-14,91-3,03:54:20,03:54:30,16
5-0-14,90-3,03:56:00,03:56:10,17
5-0-14,89-3,03:57:40,03:57:50,18
5-0-14,88-3,03:59:20,03:59:30,19
5-0-14,87-3,04:01:00,04:01:10,20
5-0-14,86-3,04:02:40,04:02:50,21
5-0-14,85-3,04:04:20,04:04:30,22
5-0-14,74-3,04:06:00,04:06:10,23
5-0-14,64-3,04:07:40,04:07:50,24
5-0-15,56-3,03:39:20,03:39:30,1
5-0-15,46-3,03:41:00,03:41:10,2
5-0-15,35-3,03:42:40,03:42:50,3
5-0-15,24-3,03:44:20,03:44:30,4
5-0-15,25-3,03:46:00,03:46:10,5
5-0-15,26-3,03:47:40,03:47:50,6
5-0-15,27-3,03:49:20,03:49:30,7
5-0-15,28-3,03:51:00,03:51:10,8
5-0-15,29-3,03:52:40,03:52:50,9
5-0-15,30-3,03:54:20,03:54:30,10
5-0-15,41-3,03:56:00,03:56:10,11
5-0-15,51-3,03:57:40,03:57:50,12
5-0-15,59-3,03:59:20,03:59:30,13
5-0-15,69-3,04:01:00,04:01:10,14
5-0-15,80-3,04:02:40,04:02:50,15
5-0-15,91-3,04:04:20,04:04:30,16
5-0-15,90-3,04:06:00,04:06:10,17
5-0-15,89-3,04:07:40,04:07:50,18
5-0-15,88-3,04:09:20,04:09:30,19
5-0-15,87-3,04:11:00,04:11:10,20
5-0-15,86-3,04:12:40,04:12:50,21
5-0-15,85-3,04:14:20,04:14:30,22
5-0-15,74-3,04:16:00,04:16:10,23
5-0-15,64-3,04:17:40,04:17:50,24
5-0-16,56-3,03:49:20,03:49:30,1
5-0-16,46-3,03:51:00,03:51:10,2
5-0-16,35-3,03:52:40,03:52:50,3
5-0-16,24-3,03:54:20,03:54:30,4
5-0-16,25-3,03:56:00,03:56:10,5
5-0-16,26-3,03:57:40,03:57:50,6
5-0-16,27-3,03:59:20,03:59:30,7
5-0-16,28-3,04:01:00,04:01:10,8
5-0-16,29-3,04:02:40,04:02:50,9
5-0-16,30-3,04:04:20,04:04:30,10
5-0-16,41-3,04:06:00,04:06:10,11
5-0-16,51-3,04:07:40,04:07:50,12
5-0-16,59-3,04:09:20,04:09:30,13
5-0-16,69-3,04:11:00,04:11:10,14
5-0-16,80-3,04:12:40,04:12:50,15
5-0-16,91-3,04:14:20,04:14:30,16
5-0-16,90-3,04:16:00,04:16:10,17
5-0-16,89-3,04:17:40,04:17:50,18
5-0-16,88-3,04:19:20,04:19:30,19
5-0-16,87-3,04:21:00,04:21:10,20
5-0-16,86-3,04:22:40,04:22:50,21
5-0-16,85-3,04:24:20,04:24:30,22
5-0-16,74-3,04:26:00,04:26:10,23
5-0-16,64-3,04:27:40,04:27:50,24
5-0-17,56-3,03:59:20,03:59:30,1
5-0-17,46-3,04:01:00,04:01:10,2
5-0-17,35-3,04:02:40,04:02:50,3
5-0-17,24-3,04:04:20,04:04:30,4
5-0-17,25-3,04:06:00,04:06:10,5
5-0-17,26-3,04:07:40,04:07:50,6
5-0-17,27-3,04:09:20,04:09:30,7
5-0-17,28-3,04:11:00,04:11:10,8
5-0-17,29-3,04:12:40,04:12:50,9
5-0-17,30-3,04:14:20,04:14:30,10
5-0-17,41-3,04:16:00,04:16:10,11
5-0-17,51-3,04:17:40,04:17:50,12
5-0-17,59-3,04:19:20,04:19:30,13
5-0-17,69-3,04:21:00,04:21:10,14
5-0-17,80-3,04:22:40,04:22:50,15
5-0-17,91-3,04:24:20,04:24:30,16
5-0-17,90-3,04:26:00,04:26:10,17
5-0-17,89-3,04:27:40,04:27:50,18
5-0-17,88-3,04:29:20,04:29:30,19
5-0-17,87-3,04:31:00,04:31:10,20
5-0-17,86-3,04:32:40,04:32:50,21
5-0-17,85-3,04:34:20,04:34:30,22
5-0-17,74-3,04:36:00,04:36:10,23
5-0-17,64-3,04:37:40,04:37:50,24
5-0-18,56-3,04:09:20,04:09:30,1
5-0-18,46-3,04:11:00,04:11:10,2
5-0-18,35-3,04:12:40,04:12:50,3
5-0-18,24-3,04:14:20,04:14:30,4
5-0-18,25-3,04:16:00,04:16:10,5
