trip_id,route_id,service_id,direction_id
2-0-28,2,0,0
2-0-29,2,0,0
2-0-30,2,0,0
2-0-31,2,0,0
2-0-32,2,0,0
2-0-33,2,0,0
2-0-34,2,0,0
2-0-35,2,0,0
2-0-36,2,0,0
2-0-37,2,0,0
2-0-38,2,0,0
2-0-39,2,0,0
2-0-40,2,0,0
2-0-41,2,0,0
2-0-42,2,0,0
2-1-47,2,0,1
2-1-46,2,0,1
2-1-45,2,0,1
2-1-44,2,0,1
2-1-43,2,0,1
2-1-0,2,0,1
2-1-1,2,0,1
2-1-2,2,0,1
2-1-3,2,0,1
2-1-4,2,0,1
2-1-5,2,0,1
2-1-6,2,0,1
2-1-7,2,0,1
2-1-8,2,0,1
2-1-9,2,0,1
2-1-10,2,0,1
2-1-11,2,0,1
2-1-12,2,0,1
2-1-13,2,0,1
2-1-14,2,0,1
2-1-15,2,0,1
2-1-16,2,0,1
2-1-17,2,0,1
2-1-18,2,0,1
2-1-19,2,0,1
2-1-20,2,0,1
2-1-21,2,0,1
2-1-22,2,0,1
2-1-23,2,0,1
2-1-24,2,0,1
2-1-25,2,0,1
2-1-26,2,0,1
2-1-27,2,0,1
2-1-28,2,0,1
2-1-29,2,0,1
2-1-30,2,0,1
2-1-31,2,0,1
2-1-32,2,0,1
2-1-33,2,0,1
2-1-34,2,0,1
2-1-35,2,0,1
2-1-36,2,0,1
2-1-37,2,0,1
2-1-38,2,0,1
2-1-39,2,0,1
2-1-40,2,0,1
2-1-41,2,0,1
2-1-42,2,0,1
3-0-47,3,0,0
3-0-46,3,0,0
3-0-45,3,0,0
3-0-44,3,0,0
3-0-43,3,0,0
3-0-0,3,0,0
3-0-1,3,0,0
3-0-2,3,0,0
3-0-3,3,0,0
3-0-4,3,0,0
3-0-5,3,0,0
3-0-6,3,0,0
3-0-7,3,0,0
3-0-8,3,0,0
3-0-9,3,0,0
3-0-10,3,0,0
3-0-11,3,0,0
3-0-12,3,0,0
3-0-13,3,0,0
3-0-14,3,0,0
3-0-15,3,0,0
3-0-16,3,0,0
3-0-17,3,0,0
3-0-18,3,0,0
3-0-19,3,0,0
3-0-20,3,0,0
3-0-21,3,0,0
3-0-22,3,0,0
3-0-23,3,0,0
3-0-24,3,0,0
3-0-25,3,0,0
3-0-26,3,0,0
3-0-27,3,0,0
3-0-28,3,0,0
3-0-29,3,0,0
3-0-30,3,0,0
3-0-31,3,0,0
3-0-32,3,0,0
3-0-33,3,0,0
3-0-34,3,0,0
3-0-35,3,0,0
3-0-36,3,0,0
3-0-37,3,0,0
3-0-38,3,0,0
3-0-39,3,0,0
3-0-40,3,0,0
3-0-41,3,0,0
3-0-42,3,0,0
3-1-47,3,0,1
3-1-46,3,0,1
3-1-45,3,0,1
3-1-44,3,0,1
3-1-43,3,0,1
3-1-0,3,0,1
3-1-1,3,0,1
3-1-2,3,0,1
3-1-3,3,0,1
3-1-4,3,0,1
3-1-5,3,0,1
3-1-6,3,0,1
3-1-7,3,0,1
3-1-8,3,0,1
3-1-9,3,0,1
3-1-10,3,0,1
3-1-11,3,0,1
3-1-12,3,0,1
3-1-13,3,0,1
3-1-14,3,0,1
3-1-15,3,0,1
3-1-16,3,0,1
3-1-17,3,0,1
3-1-18,3,0,1
3-1-19,3,0,1
3-1-20,3,0,1
3-1-21,3,0,1
3-1-22,3,0,1
3-1-23,3,0,1
3-1-24,3,0,1
3-1-25,3,0,1
3-1-26,3,0,1
3-1-27,3,0,1
3-1-28,3,0,1
3-1-29,3,0,1
3-1-30,3,0,1
3-1-31,3,0,1
3-1-32,3,0,1
3-1-33,3,0,1
3-1-34,3,0,1
3-1-35,3,0,1
3-1-36,3,0,1
3-1-37,3,0,1
3-1-38,3,0,1
3-1-39,3,0,1
3-1-40,3,0,1
3-1-41,3,0,1
3-1-42,3,0,1
4-0-47,4,0,0
4-0-46,4,0,0
4-0-45,4,0,0
4-0-44,4,0,0
4-0-43,4,0,0
4-0-0,4,0,0
4-0-1,4,0,0
4-0-2,4,0,0
4-0-3,4,0,0
4-0-4,4,0,0
4-0-5,4,0,0
4-0-6,4,0,0
4-0-7,4,0,0
4-0-8,4,0,0
4-0-9,4,0,0
4-0-10,4,0,0
4-0-11,4,0,0
4-0-12,4,0,0
4-0-13,4,0,0
4-0-14,4,0,0
4-0-15,4,0,0
4-0-16,4,0,0
4-0-17,4,0,0
4-0-18,4,0,0
4-0-19,4,0,0
4-0-20,4,0,0
4-0-21,4,0,0
4-0-22,4,0,0
4-0-23,4,0,0
4-0-24,4,0,0
4-0-25,4,0,0
4-0-26,4,0,0
4-0-27,4,0,0
4-0-28,4,0,0
4-0-29,4,0,0
4-0-30,4,0,0
4-0-31,4,0,0
4-0-32,4,0,0
4-0-33,4,0,0
4-0-34,4,0,0
4-0-35,4,0,0
4-0-36,4,0,0
4-0-37,4,0,0
4-0-38,4,0,0
4-0-39,4,0,0
4-0-40,4,0,0
4-0-41,4,0,0
4-0-42,4,0,0
4-1-47,4,0,1
4-1-46,4,0,1
4-1-45,4,0,1
4-1-44,4,0,1
4-1-43,4,0,1
4-1-0,4,0,1
4-1-1,4,0,1
4-1-2,4,0,1
4-1-3,4,0,1
4-1-4,4,0,1
4-1-5,4,0,1
4-1-6,4,0,1
4-1-7,4,0,1
4-1-8,4,0,1
4-1-9,4,0,1
4-1-10,4,0,1
4-1-11,4,0,1
4-1-12,4,0,1
4-1-13,4,0,1
4-1-14,4,0,1
4-1-15,4,0,1
4-1-16,4,0,1
4-1-17,4,0,1
4-1-18,4,0,1
4-1-19,4,0,1
4-1-20,4,0,1
4-1-21,4,0,1
4-1-22,4,0,1
4-1-23,4,0,1
4-1-24,4,0,1
4-1-25,4,0,1
4-1-26,4,0,1
4-1-27,4,0,1
4-1-28,4,0,1
4-1-29,4,0,1
4-1-30,4,0,1
4-1-31,4,0,1
4-1-32,4,0,1
4-1-33,4,0,1
4-1-34,4,0,1
4-1-35,4,0,1
4-1-36,4,0,1
4-1-37,4,0,1
4-1-38,4,0,1
4-1-39,4,0,1
4-1-40,4,0,1
4-1-41,4,0,1
4-1-42,4,0,1
5-0-47,5,0,0
5-0-46,5,0,0
5-0-45,5,0,0
5-0-44,5,0,0
5-0-43,5,0,0
5-0-42,5,0,0
5-0-0,5,0,0
5-0-1,5,0,0
5-0-2,5,0,0
5-0-3,5,0,0
5-0-4,5,0,0
5-0-5,5,0,0
5-0-6,5,0,0
5-0-7,5,0,0
5-0-8,5,0,0
5-0-9,5,0,0
5-0-10,5,0,0
5-0-11,5,0,0
5-0-12,5,0,0
5-0-13,5,0,0
5-0-14,5,0,0
5-0-15,5,0,0
5-0-16,5,0,0
5-0-17,5,0,0
5-0-18,5,0,0
5-0-19,5,0,0
5-0-20,5,0,0
5-0-21,5,0,0
5-0-22,5,0,0
5-0-23,5,0,0
5-0-24,5,0,0
5-0-25,5,0,0
5-0-26,5,0,0
5-0-27,5,0,0
5-0-28,5,0,0
5-0-29,5,0,0
5-0-30,5,0,0
5-0-31,5,0,0
5-0-32,5,0,0
5-0-33,5,0,0
5-0-34,5,0,0
5-0-35,5,0,0
5-0-36,5,0,0
5-0-37,5,0,0
5-0-38,5,0,0
5-0-39,5,0,0
5-0-40,5,0,0
5-0-41,5,0,0
5-1-47,5,0,1
5-1-46,5,0,1
5-1-45,5,0,1
5-1-44,5,0,1
5-1-43,5,0,1
5-1-42,5,0,1
5-1-0,5,0,1
5-1-1,5,0,1
5-1-2,5,0,1
5-1-3,5,0,1
5-1-4,5,0,1
5-1-5,5,0,1
5-1-6,5,0,1
5-1-7,5,0,1
5-1-8,5,0,1
5-1-9,5,0,1
5-1-10,5,0,1
5-1-11,5,0,1
5-1-12,5,0,1
5-1-13,5,0,1
5-1-14,5,0,1
5-1-15,5,0,1
5-1-16,5,0,1
5-1-17,5,0,1
5-1-18,5,0,1
5-1-19,5,0,1
5-1-20,5,0,1
5-1-21,5,0,1
5-1-22,5,0,1
5-1-23,5,0,1
5-1-24,5,0,1
5-1-25,5,0,1
5-1-26,5,0,1
5-1-27,5,0,1
5-1-28,5,0,1
5-1-29,5,0,1
5-1-30,5,0,1
5-1-31,5,0,1
5-1-32,5,0,1
5-1-33,5,0,1
5-1-34,5,0,1
5-1-35,5,0,1
5-1-36,5,0,1
5-1-37,5,0,1
5-1-38,5,0,1
5-1-39,5,0,1
5-1-40,5,0,1
5-1-41,5,0,1
6-0-47,6,0,0
6-0-46,6,0,0
6-0-45,6,0,0
6-0-44,6,0,0
6-0-43,6,0,0
6-0-42,6,0,0
6-0-0,6,0,0
6-0-1,6,0,0
6-0-2,6,0,0
6-0-3,6,0,0
6-0-4,6,0,0
6-0-5,6,0,0
6-0-6,6,0,0
6-0-7,6,0,0
6-0-8,6,0,0
6-0-9,6,0,0
6-0-10,6,0,0
6-0-11,6,0,0
6-0-12,6,0,0
6-0-13,6,0,0
6-0-14,6,0,0
6-0-15,6,0,0
6-0-16,6,0,0
6-0-17,6,0,0
6-0-18,6,0,0
6-0-19,6,0,0
6-0-20,6,0,0
6-0-21,6,0,0
6-0-22,6,0,0
6-0-23,6,0,0
6-0-24,6,0,0
6-0-25,6,0,0
6-0-26,6,0,0
6-0-27,6,0,0
6-0-28,6,0,0
6-0-29,6,0,0
6-0-30,6,0,0
6-0-31,6,0,0
6-0-32,6,0,0
6-0-33,6,0,0
6-0-34,6,0,0
6-0-35,6,0,0
6-0-36,6,0,0
6-0-37,6,0,0
6-0-38,6,0,0
6-0-39,6,0,0
6-0-40,6,0,0
6-0-41,6,0,0
6-1-47,6,0,1
6-1-46,6,0,1
6-1-45,6,0,1
6-1-44,6,0,1
6-1-43,6,0,1
6-1-42,6,0,1
6-1-0,6,0,1
6-1-1,6,0,1
6-1-2,6,0,1
6-1-3,6,0,1
6-1-4,6,0,1
6-1-5,6,0,1
6-1-6,6,0,1
6-1-7,6,0,1
6-1-8,6,0,1
6-1-9,6,0,1
6-1-10,6,0,1
6-1-11,6,0,1
6-1-12,6,0,1
6-1-13,6,0,1
6-1-14,6,0,1
6-1-15,6,0,1
6-1-16,6,0,1
6-1-17,6,0,1
6-1-18,6,0,1
6-1-19,6,0,1
6-1-20,6,0,1
6-1-21,6,0,1
6-1-22,6,0,1
6-1-23,6,0,1
6-1-24,6,0,1
6-1-25,6,0,1
6-1-26,6,0,1
6-1-27,6,0,1
6-1-28,6,0,1
6-1-29,6,0,1
6-1-30,6,0,1
6-1-31,6,0,1
6-1-32,6,0,1
6-1-33,6,0,1
6-1-34,6,0,1
6-1-35,6,0,1
6-1-36,6,0,1
6-1-37,6,0,1
6-1-38,6,0,1
6-1-39,6,0,1
6-1-40,6,0,1
6-1-41,6,0,1
IE-0-0,0,0,0
IE-1-0,0,0,0
IE-2-0,0,0,0
IE-3-0,0,0,0
IE-4-0,0,0,0
IE-5-0,0,0,0
IE-6-0,0,0,0
IE-7-0,0,0,0
IE-8-0,0,0,0
IE-9-0,0,0,0
IE-10-0,0,0,0
IE-11-0,0,0,0
IE-12-0,0,0,0
IE-13-0,0,0,0
IE-14-0,0,0,0
IE-15-0,0,0,0
IE-16-0,0,0,0
IE-17-0,0,0,0
IE-18-0,0,0,0
IE-19-0,0,0,0
IE-20-0,0,0,0
IE-21-0,0,0,0
IE-22-0,0,0,0
IE-23-0,0,0,0
IE-24-0,0,0,0
IE-25-0,0,0,0
IE-26-0,0,0,0
IE-27-0,0,0,0
IE-28-0,0,0,0
IE-29-0,0,0,0
IE-30-0,0,0,0
IE-31-0,0,0,0
IE-32-0,0,0,0
IE-33-0,0,0,0
IE-34-0,0,0,0
IE-35-0,0,0,0
IE-36-0,0,0,0
IE-37-0,0,0,0
IE-38-0,0,0,0
IE-39-0,0,0,0
IE-40-0,0,0,0
IE-41-0,0,0,0
IE-42-0,0,0,0
IE-43-0,0,0,0
IE-44-0,0,0,0
IE-45-0,0,0,0
IE-46-0,0,0,0
IE-47-0,0,0,0
IE-0-1,0,0,1
IE-1-1,0,0,1
IE-2-1,0,0,1
IE-3-1,0,0,1
IE-4-1,0,0,1
IE-5-1,0,0,1
IE-6-1,0,0,1
IE-7-1,0,0,1
IE-8-1,0,0,1
IE-9-1,0,0,1
IE-10-1,0,0,1
IE-11-1,0,0,1
IE-12-1,0,0,1
IE-13-1,0,0,1
IE-14-1,0,0,1
IE-15-1,0,0,1
IE-16-1,0,0,1
IE-17-1,0,0,1
IE-18-1,0,0,1
IE-19-1,0,0,1
IE-20-1,0,0,1
IE-21-1,0,0,1
IE-22-1,0,0,1
IE-23-1,0,0,1
IE-24-1,0,0,1
IE-25-1,0,0,1
IE-26-1,0,0,1
IE-27-1,0,0,1
IE-28-1,0,0,1
IE-29-1,0,0,1
IE-30-1,0,0,1
IE-31-1,0,0,1
IE-32-1,0,0,1
IE-33-1,0,0,1
IE-34-1,0,0,1
IE-35-1,0,0,1
IE-36-1,0,0,1
IE-37-1,0,0,1
IE-38-1,0,0,1
IE-39-1,0,0,1
IE-40-1,0,0,1
IE-41-1,0,0,1
IE-42-1,0,0,1
IE-43-1,0,0,1
IE-44-1,0,0,1
IE-45-1,0,0,1
IE-46-1,0,0,1
IE-47-1,0,0,1
